Country,Domestic credit to private sector (% of GDP),Exports of goods and services (annual % growth),GDP growth (annual %),Imports of goods and services (annual % growth),India_Dummy,Tax revenue (% of GDP),Tax revenue (current LCU),Taxes on exports (% of tax revenue),Taxes on exports (current LCU),Taxes on goods and services (% of revenue),Taxes on goods and services (% value added of industry and services),Taxes on goods and services (current LCU),"Taxes on income, profits and capital gains (% of revenue)","Taxes on income, profits and capital gains (% of total taxes)","Taxes on income, profits and capital gains (current LCU)",Taxes on international trade (% of revenue),Taxes on international trade (current LCU),Total tax and contribution rate (% of profit),Year,T
Kyrgyz Republic,13.3711059406,-19.2210761818,-0.2,12.3631715069,0,0,0,0,0,0,0,0,0,0,0,0,0,33.4,12,1
Kyrgyz Republic,15.6624944687,12.3383266235,10.9,4.0942029311,0,0,0,0,0,0,0,0,0,0,0,0,0,29,13,1
Kyrgyz Republic,20.0519633598,-6.2212629383,4,1.5918904451,0,17.5486530869,70316400000,0,0,33.319091927,14.2820341976,42634400000,10.8632334288,19.7683072512,13900362000,10.7622040814,13771087000,29,14,1
Kyrgyz Republic,22.8152642735,-5.6334208277,3.9,-13.192867743,0,16.801668055,72329400000,0.002626871,1900000,33.769573001,14.1506638886,47045000000,11.1963954238,21.5650897146,15597900000,6.9514570912,9684200000,29,15,1
Lao PDR,9.5868626527,-13.7389999996,5.7514128822,7.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lao PDR,8.5120545249,-4.588,5.9187436818,-2.0949999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Lao PDR,6.9191176544,-8.2660000006,6.0670023038,2.7249999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Lao PDR,6.7133291941,4.4800000007,6.3576954801,31.1320000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Lao PDR,7.3547831441,11.6599999997,7.1075683691,16.2309999995,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2,5,0
Lao PDR,5.8738505515,14.378,8.6192662087,18.4359999999,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2,6,0
Lao PDR,6.543260116,8.1419999997,7.5968288005,15.7830000002,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2,7,0
Lao PDR,9.5662832445,13.5820000004,7.8249027626,21.8509999999,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5,8,0
Lao PDR,17.2418186462,5.5959999997,7.5017749126,9.4470000002,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4,9,0
Lao PDR,20.9192615607,15.7070000003,8.5269055172,9.2409999998,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4,10,0
Lao PDR,0,22.4239999998,8.0386526808,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4,11,0
Lao PDR,0,6.711,8.026098434,31.0300000001,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4,12,1
Lao PDR,0,19.362,8.0263002264,13.387,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,13,1
Lao PDR,0,7.034,7.6119634407,2.4929999999,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8,14,1
Lao PDR,0,6.6520000001,7.269591775,4.048,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3,15,1
Late-demographic dividend,73.6821362138,0,4.7025889164,0,0,0,0,0,0,38.7364195623,0,0,15.8747641303,0,0,5.2163643656,0,0,1,0
Late-demographic dividend,78.6350024222,0,5.5321708874,0,0,0,0,0,0,38.3087730445,0,0,15.3410089749,0,0,5.8787172424,0,0,2,0
Late-demographic dividend,82.7367178634,0,6.2827365399,0,0,0,0,0,0,40.0495890484,0,0,16.7665943158,0,0,5.6335978829,0,0,3,0
Late-demographic dividend,81.0091968933,0,7.889475736,0,0,0,0,0,0,39.2459639755,0,0,15.5439369761,0,0,5.3394655616,0,0,4,0
Late-demographic dividend,78.1700548521,0,7.1715276874,0,0,12.6282783315,0,0,0,38.7579296397,0,0,16.6007987801,0,0,5.1119026937,0,42.9975,5,0
Late-demographic dividend,78.3440797623,0,8.7503561541,0,0,12.7667392822,0,0,0,36.8526762834,0,0,18.4409807761,0,0,4.7277090423,0,41.7571428571,6,0
Late-demographic dividend,80.6593276551,0,9.6146770083,0,0,13.2637802476,0,0,0,37.4916136149,0,0,17.5144926786,0,0,4.8125469202,0,40.4931818182,7,0
Late-demographic dividend,80.9655419414,0,6.5124063916,0,0,13.2654105307,0,0,0,37.1384916176,0,0,19.9605696276,0,0,4.6540087518,0,39.0511111111,8,0
Late-demographic dividend,96.3574489163,0,2.6424007765,0,0,12.4832983755,0,0,0,34.7110406129,0,0,20.1995554583,0,0,3.7084390055,0,37.2733333333,9,0
Late-demographic dividend,97.0323550543,0,7.6188841188,0,0,12.3917431128,0,0,0,35.6695821349,0,0,19.941318764,0,0,3.9304283221,0,36.4844444444,10,0
Late-demographic dividend,96.4988387843,0,6.7000067389,0,0,12.5582596811,0,0,0,37.1995444831,0,0,18.2136777341,0,0,3.5502424445,0,36.7711111111,11,0
Late-demographic dividend,102.3772268211,0,5.3791743453,0,0,12.3143304371,0,0,0,36.2318970883,0,0,18.6927142877,0,0,3.7393467832,0,35.1866666667,12,1
Late-demographic dividend,107.1924601682,0,5.210250878,0,0,11.9988399456,0,0,0,36.4007432787,0,0,19.2315152792,0,0,3.2365129601,0,36.19375,13,1
Late-demographic dividend,106.7065526608,0,4.5917967369,0,0,11.8315223126,0,0,0,34.6220722103,0,0,19.3228139764,0,0,2.8934115827,0,36.1520833333,14,1
Late-demographic dividend,120.7667884742,0,3.8653206547,0,0,11.3039465715,0,0,0,34.737167959,0,0,20.6405207284,0,0,2.9900606857,0,35.7666666667,15,1
Latin America & Caribbean,23.3110110292,1.3683751305,0.8818844837,0.9541642716,0,0,0,0,0,40.7413067434,0,0,20.3668328539,0,0,5.4390028383,0,0,1,0
Latin America & Caribbean,23.9638055429,1.1187658249,0.2898688427,-6.1896464246,0,0,0,0,0,42.1263078104,0,0,20.4538551655,0,0,6.3648887237,0,0,2,0
Latin America & Caribbean,23.4922920629,2.8116155993,1.5579695563,2.3078506896,0,0,0,0,0,43.8923815289,0,0,21.5366655137,0,0,5.6061902255,0,0,3,0
Latin America & Caribbean,23.9122046653,14.0161078793,6.3405882013,14.2863461454,0,0,0,0,0,43.4474015741,0,0,21.3988802418,0,0,5.6340038844,0,0,4,0
Latin America & Caribbean,25.8563020806,7.4841647594,4.2496710485,10.8772809313,0,0,0,0,0,41.5229183817,0,0,22.3854053124,0,0,5.4141512552,0,49.0793103448,5,0
Latin America & Caribbean,29.0088918457,2.2124250411,5.2683619428,8.8599881614,0,0,0,0,0,36.6802774297,0,0,22.5418533365,0,0,5.0503229296,0,48.5551724138,6,0
Latin America & Caribbean,32.9742010006,3.0812611385,5.5181676132,12.1903271799,0,0,0,0,0,38.353283105,0,0,23.4617484532,0,0,5.1664258372,0,48.1433333333,7,0
Latin America & Caribbean,35.3054761978,0.7295280687,3.9199899536,8.6165264285,0,14.0056823712,0,0,0,38.2638112976,0,0,24.1746067005,0,0,4.4715297078,0,46.9366666667,8,0
Latin America & Caribbean,37.462152401,-8.9382042537,-1.8756608118,-13.8411873366,0,12.9973671519,0,0,0,37.4804494343,0,0,27.0952841244,0,0,4.1422163348,0,46.9133333333,9,0
Latin America & Caribbean,40.0433190594,9.254017112,5.8498326571,20.1156599569,0,12.9115130159,0,0,0,39.4818049094,0,0,23.4571100598,0,0,4.1098692471,0,46.6266666667,10,0
Latin America & Caribbean,43.6496013972,6.1198870738,4.3910822149,9.9887655716,0,13.3784432868,0,0,0,35.3808136943,0,0,23.7704635134,0,0,4.2184544015,0,46.3032258065,11,0
Latin America & Caribbean,46.2924474417,2.2383978204,2.7859869128,4.2407255511,0,13.0466865391,0,0,0,36.1035206133,0,0,24.558979828,0,0,4.261916983,0,45.835483871,12,1
Latin America & Caribbean,48.02104294,0.7947582103,2.7599837412,2.6895660799,0,13.0104462178,0,0,0,36.4142095905,0,0,26.5043125384,0,0,4.2689065538,0,47.0787878788,13,1
Latin America & Caribbean,50.2753644214,1.1246812948,1.0040602691,-0.4500690721,0,12.8999029274,0,0,0,35.9021124923,0,0,27.0738405038,0,0,3.9294047491,0,47.6242424242,14,1
Latin America & Caribbean,49.192015609,4.6194515318,0.0873921115,-1.2653451425,0,13.3998558962,0,0,0,35.1449548176,0,0,25.2924576839,0,0,3.6815030797,0,47.0757575758,15,1
Latin America & Caribbean (excluding high income),20.4342867136,0.9800369043,0.6773344685,0.9500962878,0,0,0,0,0,40.6309851592,0,0,19.1721440504,0,0,6.8129237557,0,0,1,0
Latin America & Caribbean (excluding high income),20.8272656153,1.12612075,0.1788742609,-6.6275609693,0,0,0,0,0,40.6483488952,0,0,20.0604541333,0,0,6.710641683,0,0,2,0
Latin America & Caribbean (excluding high income),20.3609403687,2.3767971593,1.4433094578,1.9414214998,0,0,0,0,0,43.2592528537,0,0,21.1252872497,0,0,6.2020450004,0,0,3,0
Latin America & Caribbean (excluding high income),20.6882063661,14.013447571,6.2581953786,14.1434863604,0,0,0,0,0,43.0944696265,0,0,21.0507319029,0,0,6.0751793211,0,0,4,0
Latin America & Caribbean (excluding high income),22.7537722014,7.9444482251,4.3131424594,10.6100262711,0,0,0,0,0,41.8976256914,0,0,21.1076467154,0,0,6.1244868812,0,49.1909090909,5,0
Latin America & Caribbean (excluding high income),25.9341034309,1.9488669833,5.3595381766,8.9176375958,0,0,0,0,0,36.9157736109,0,0,21.2045806774,0,0,5.5119996341,0,48.6772727273,6,0
Latin America & Caribbean (excluding high income),30.0709492871,2.4915730719,5.687742956,12.5019441365,0,0,0,0,0,40.3436532141,0,0,22.9350601447,0,0,5.189083075,0,48.5909090909,7,0
Latin America & Caribbean (excluding high income),32.1552651746,0.4421113098,4.0385182324,8.0955896452,0,13.6574987856,0,0,0,37.4494996293,0,0,23.6832013715,0,0,5.0817518983,0,48.0772727273,8,0
Latin America & Caribbean (excluding high income),34.2640697163,-9.634762112,-1.9203661006,-13.8770815298,0,12.7919285188,0,0,0,36.3965848492,0,0,26.7002249116,0,0,4.269257188,0,48.3454545455,9,0
Latin America & Caribbean (excluding high income),37.2281457459,10.2584687724,6.0090457515,20.4237580843,0,12.5716623156,0,0,0,39.0643842927,0,0,21.4914824362,0,0,4.6303558901,0,47.8909090909,10,0
Latin America & Caribbean (excluding high income),40.9620468214,6.1756568018,4.4077197075,9.7589078317,0,12.9942502022,0,0,0,34.6103767515,0,0,23.252225972,0,0,4.3997714369,0,48.1,11,0
Latin America & Caribbean (excluding high income),43.4591015726,3.0577968039,2.6973947971,4.772230341,0,12.637843792,0,0,0,35.0709664568,0,0,23.0312829864,0,0,4.3719988011,0,48.0545454545,12,1
Latin America & Caribbean (excluding high income),45.2857240765,0.7208262481,2.7305017313,2.8822872965,0,12.6778224948,0,0,0,35.8652821572,0,0,25.8498861584,0,0,4.50003692,0,49.6,13,1
Latin America & Caribbean (excluding high income),47.4096061531,1.3797954164,0.9710103172,0.0105712498,0,12.576310199,0,0,0,36.0781869104,0,0,25.9175089367,0,0,3.9179405882,0,49.9458333333,14,1
Latin America & Caribbean (excluding high income),45.7487154956,5.4860839034,-0.064061083,-1.1020469738,0,13.0838429809,0,0,0,37.1843231989,0,0,24.9649238601,0,0,3.7687011196,0,49.4375,15,1
Latin America & the Caribbean (IDA & IBRD countries),23.1464474421,1.3889329174,0.7268876135,1.0315319685,0,0,0,0,0,40.7413067434,0,0,20.3668328539,0,0,5.4390028383,0,0,1,0
Latin America & the Caribbean (IDA & IBRD countries),23.7730085019,1.1555257245,0.257328715,-6.2042100631,0,0,0,0,0,42.1263078104,0,0,20.4538551655,0,0,6.3648887237,0,0,2,0
Latin America & the Caribbean (IDA & IBRD countries),23.289444591,2.5825463666,1.5817196792,1.9337503949,0,14.4566204606,0,0,0,43.8923815289,0,0,21.5366655137,0,0,5.6061902255,0,0,3,0
Latin America & the Caribbean (IDA & IBRD countries),23.7194292417,14.1265970137,6.3067243014,14.5420534109,0,0,0,0,0,43.4474015741,0,0,21.3988802418,0,0,5.6340038844,0,0,4,0
Latin America & the Caribbean (IDA & IBRD countries),25.6769066888,7.3512213053,4.3427059277,10.9305143971,0,0,0,0,0,41.5229183817,0,0,22.3854053124,0,0,5.4141512552,0,48.775,5,0
Latin America & the Caribbean (IDA & IBRD countries),28.8414311341,2.338823311,5.3646899003,9.0140252729,0,0,0,0,0,36.6802774297,0,0,22.5418533365,0,0,5.0503229296,0,48.2321428571,6,0
Latin America & the Caribbean (IDA & IBRD countries),32.8406882721,3.0340609297,5.6677547316,12.7766068733,0,0,0,0,0,38.353283105,0,0,23.4617484532,0,0,5.1664258372,0,47.9928571429,7,0
Latin America & the Caribbean (IDA & IBRD countries),35.1868699924,0.6141113245,4.0647258712,8.7599806183,0,13.9971093643,0,0,0,38.2638112976,0,0,24.1746067005,0,0,4.4715297078,0,46.5928571429,8,0
Latin America & the Caribbean (IDA & IBRD countries),37.3320135369,-9.0854996786,-1.8996140864,-13.9358573513,0,12.9883256543,0,0,0,37.4804494343,0,0,27.0952841244,0,0,4.1422163348,0,46.5678571429,9,0
Latin America & the Caribbean (IDA & IBRD countries),39.9847077483,9.4113741907,6.045165225,20.5041542396,0,12.90283655,0,0,0,39.4818049094,0,0,23.4571100598,0,0,4.1098692471,0,46.1535714286,10,0
Latin America & the Caribbean (IDA & IBRD countries),43.6049764125,6.411951346,4.523295207,10.3725030819,0,13.3661139228,0,0,0,35.3808136943,0,0,23.7704635134,0,0,4.2184544015,0,46.1678571429,11,0
Latin America & the Caribbean (IDA & IBRD countries),46.2281243764,3.0291878206,2.8499891711,5.1116466068,0,13.0369971132,0,0,0,36.1035206133,0,0,24.558979828,0,0,4.261916983,0,46.1142857143,12,1
Latin America & the Caribbean (IDA & IBRD countries),47.9640209553,0.7883640802,2.8273092344,2.6987061077,0,13.0024082429,0,0,0,36.4142095905,0,0,26.5043125384,0,0,4.2689065538,0,47.3633333333,13,1
Latin America & the Caribbean (IDA & IBRD countries),50.2256453408,1.184153133,1.0452057613,-0.5071597368,0,12.8910689644,0,0,0,35.9021124923,0,0,27.0738405038,0,0,3.9294047491,0,47.6633333333,14,1
Latin America & the Caribbean (IDA & IBRD countries),49.1384613879,4.7787308742,0.0479124592,-1.2644035396,0,13.3876836062,0,0,0,35.1449548176,0,0,25.2924576839,0,0,3.6815030797,0,47.3066666667,15,1
Latvia,0,9.0378095594,6.4613101848,15.6393310842,0,20.6907139296,1543551260.37985,0,0,40.5567062657,17.7963293164,1134203846.30708,12.8997742505,23.3716563392,360753495.996039,1.1105327881,31057023.0106829,0,1,0
Latvia,0,5.0304057284,7.1030299063,2.7108931825,0,19.9848332013,1678136436.33218,0,0,38.37288022,16.7879252138,1205728766.48397,13.2941660738,24.8919578667,417721014.678346,0.9721474415,30546212.0306657,0,2,0
Latvia,0,3.9802049372,8.430691218,11.8650912382,0,20.2450791233,1933941753.31956,0,0,41.5805424743,17.7327310214,1450055776.57498,11.6552654964,21.0171264775,406458984.297187,1.0902037522,38019134.7801094,0,3,0
Latvia,0,13.7296256113,8.3355468,21.0281653688,0,20.4189053616,2256030130.73346,0,0,40.0323684354,17.9013443169,1690432894.51967,12.1635027189,22.7667171014,513623997.586809,0.3290420277,13894343.2308296,0,4,0
Latvia,0,23.5033229507,10.6970370622,16.8591388109,0,21.5419451384,2929108257.77884,0,0,42.4171437762,19.3673140072,2240202104.71198,12.2116159957,22.0182853401,644939414.118303,0,0,36.2,5,0
Latvia,0,7.4867916361,11.8893853671,21.3884066737,0,22.2499534699,3805154779.99556,0,0,41.7580711614,19.9674968865,2908756922.27136,12.1860948327,22.3079275977,848851173.300095,0,0,36.2,6,0
Latvia,0,13.7572955038,9.9792693297,17.3492718227,0,21.7163480794,4906160181.21695,0,0,42.1190821669,18.8443213648,3640387647.19609,13.7547712578,24.231504648,1188836432.34814,0.5147344739,44488932.9030569,36.2,7,0
Latvia,0,2.3717989617,-3.5476442246,-10.7314869079,0,20.832556487,5072984786.6546,0,0,38.2770482186,16.7029466464,3539020836.53479,15.6690655631,28.5577651786,1448731082.91928,0.5047716308,46670195.388757,36.6,8,0
Latvia,0,-12.8851419534,-14.4016917831,-31.7141458882,0,18.8430179947,3547498306.78255,0,0,36.6325372911,17.1927183943,2803841469.31435,8.7412954663,18.8599291833,669055668.436719,0.4883778127,37380265.3371352,37.5,9,0
Latvia,95.4683554875,13.4425274629,-3.9406703056,12.4119566118,0,19.8223032184,3555701162.77084,0,0,38.2498056577,19.1200894745,2913866454.94334,7.4121481059,15.8803198609,564656717.946967,0.2562965614,19524646.9855038,37.5,10,0
Latvia,78.0484979358,12.0457305553,6.3810212589,22.0313825276,0,20.0523214242,4071174893.71148,0,0,39.3962593215,19.3988901867,3363283362.07534,8.1284101053,17.0448945526,693927467.686581,0.0146336216,1249281.44973563,37,11,0
Latvia,64.8051302013,9.7791093736,4.034628375,5.3811348553,0,21.1131748861,4620747747.59392,0,0,40.0095765399,20.1244281188,3752731913.87642,9.1328299774,18.538589922,856621476.257961,0.0144872369,1358842.57915436,35.8,12,1
Latvia,58.1350748958,1.0777257952,2.4298512085,0.3660269438,0,21.7129406007,4947638317.36871,0,0,41.6654448026,20.851562388,4029588619.30211,9.3523847944,18.2813857047,904496844.070324,0.0239222281,2313589.56408899,35,13,1
Latvia,51.3545443818,5.9809907513,1.8582436517,1.1926723452,0,22.0504027721,5207900068.867,0,0,42.7328949764,21.3980109188,4280886278.39341,9.1022215076,17.5087899811,911840285.485,0.0243589478,2440225.15523531,35,14,1
Latvia,48.8069155658,3.1141470443,2.9717038316,2.126625101,0,22.6014851998,5496754429.39995,0,0,43.4639308551,22.0520640029,4515315792.16965,9.278137727,17.5353164692,963873284.728032,0.0302964519,3147392.44511983,35.9,15,1
Least developed countries: UN classification,13.1813381632,20.6114280458,5.2858683592,18.1270204807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Least developed countries: UN classification,13.0295479229,42.6699478844,5.3031422569,22.5112650016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Least developed countries: UN classification,13.0226246225,5.5238968977,5.3687863091,13.4746970208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Least developed countries: UN classification,13.55836634,17.9084481313,6.8985834358,15.6645233158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Least developed countries: UN classification,13.9084707293,18.4613859413,8.2822614895,14.3498895525,0,0,0,0,0,0,0,0,0,0,0,0,0,75.5512195122,5,0
Least developed countries: UN classification,14.4863898715,14.5696507271,7.7958254589,6.0240638728,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0119047619,6,0
Least developed countries: UN classification,15.0288613487,14.716734217,8.4010108657,11.9544979388,0,0,0,0,0,0,0,0,0,0,0,0,0,72.9666666667,7,0
Least developed countries: UN classification,16.1243571412,9.3918379532,7.1571040737,8.2489758839,0,0,0,0,0,0,0,0,0,0,0,0,0,71.6166666667,8,0
Least developed countries: UN classification,19.0479136277,-0.7649914788,4.6125805635,1.6038363253,0,0,0,0,0,0,0,0,0,0,0,0,0,71.3976190476,9,0
Least developed countries: UN classification,19.4631784327,4.0216966204,6.2262655295,6.0298201215,0,10.8580041552,0,0,0,0,0,0,0,0,0,0,0,68.8404761905,10,0
Least developed countries: UN classification,19.3670432247,6.1321722207,3.7902808049,13.2059789079,0,10.9876164194,0,0,0,0,0,0,0,0,0,0,0,57.3166666667,11,0
Least developed countries: UN classification,20.4372230297,1.9604512517,4.8703933444,6.2242317127,0,10.5320959388,0,0,0,34.281449962,0,0,20.060095118,0,0,11.6436445691,0,56.2363636364,12,1
Least developed countries: UN classification,21.3426739826,4.0046351721,5.7479412308,9.550147457,0,10.6938385725,0,0,0,0,0,0,0,0,0,0,0,48.4711111111,13,1
Least developed countries: UN classification,23.2584473913,6.0263979259,5.4583632831,4.007230628,0,10.7748730408,0,0,0,35.2144975613,0,0,20.009296091,0,0,10.8459783812,0,43.8666666667,14,1
Least developed countries: UN classification,25.7591208833,-2.3514380719,4.0472715189,-1.3356406966,0,10.3912629723,0,0,0,33.916137589,0,0,21.1985871398,0,0,10.7919692489,0,43.9822222222,15,1
Lebanon,86.0228511294,16.7999999994,3.8396692782,21.0000000002,0,11.8780771977,3160400000000,0,0,28.4849053946,5.5701432244,1213400000000,14.6955256115,19.8076192887,626000000000,20.1065777736,856500000000,0,1,0
Lebanon,82.5745670546,12.5,3.4231498272,-1.8999999997,0,14.4305901912,4166400000000,0,0,43.7441972741,10.2922801346,2355800000000,13.4920340179,17.439516129,726600000000,11.0595313254,595600000000,0,2,0
Lebanon,78.6428703551,7.0999999999,3.2270982685,6.0999999997,0,15.37671346,4655300000000,0,0,46.2407170709,12.1194131117,2858000000000,12.6717038523,16.8238351986,783200000000,7.6916854078,475400000000,0,3,0
Lebanon,78.17855566,26.9999999999,6.2937754459,13.4,0,16.5198155195,5266000000000,0,0,45.0780680828,11.8327213489,3155600000000,12.9694441667,17.2407899734,907900000000,7.5653900547,529600000000,0,4,0
Lebanon,69.6934339941,4.6506279998,2.7483940553,-5.5560770198,0,15.1733088052,4915563000000,0,0,39.8673014389,9.8146199242,2731796000000,15.2838159651,21.305413032,1047281000000,7.0191245993,480966000000,35.4,5,0
Lebanon,71.726562219,-3.4504398756,1.7014339908,-3.3897871146,0,14.9906186223,4982636000000,0,0,32.3615504392,8.6225378104,2517483000000,14.9905755587,23.404338587,1166153000000,5.9277119709,461131000000,35.4,6,0
Lebanon,73.9689909502,11.3818100135,9.340929531,13.6179407564,0,14.9164055347,5593171000000,0,0,34.8182512658,9.0262790835,2921104000000,15.5908337214,23.3857502301,1308005000000,6.6812665287,560530000000,35.4,7,0
Lebanon,75.9917891581,8.1724218099,9.2488422413,14.3046215237,0,16.3573736394,7207144000000,0,0,38.6538526113,9.7779997119,3821810000000,15.8205785461,21.7037844672,1564223000000,6.9348782697,685670000000,30.6,8,0
Lebanon,71.8868734742,9.8900180186,10.0544773671,18.4599408141,0,16.819380808,8995346000000,0,0,43.6412994266,11.4456647182,5183256000000,15.4852024802,20.44579497,1839170000000,6.468351707,768243000000,30.6,9,0
Lebanon,82.5806365172,9.8874008227,8.0372493542,5.853972769,0,16.8551220893,9762080000000,0,0,45.9466269025,10.7608409202,5361420000000,17.5665021253,20.9975742874,2049800000000,6.9395996161,809768000000,30.6,10,0
Lebanon,89.654298959,-2.8379545173,0.9176987985,-5.2868668638,0,16.3166271226,9857540000000,0,0,38.4357503703,9.506910142,5059490000000,18.4061989592,24.579154637,2422900000000,5.8999278307,776637000000,30.6,11,0
Lebanon,89.5202485768,0.1099662948,2.7201515657,4.3105685066,0,15.1245192142,10084700000000,0,0,38.5449517578,8.6404740858,5101540000000,19.0112804394,24.9506678434,2516200000000,6.0163955483,796288000000,30.6,12,1
Lebanon,93.3442195579,2.2225796137,2.6191608788,4.484536742,0,14.0701732191,9940770000000,0,0,37.8109262641,7.9006540044,4947900000000,19.1195103126,25.1686740564,2501960000000,6.2397083884,816522000000,30,13,1
Lebanon,97.8169822228,-9.5603039411,1.8842856623,0.9572866564,0,14.0508776911,10229934000000,0,0,34.0722748891,7.5116748244,4929251000000,19.3228139764,27.3260805006,2795440000000,5.2938665286,765866000000,30.3,14,1
Lebanon,100.4764618459,7.6555184592,0.4150307647,5.6985898772,0,13.4530462101,10134939000000,0,0,36.5480338972,7.2199109037,4871797000000,21.6605036802,28.4886963799,2887312000000,5.35148678,713345000000,30.3,15,1
Lesotho,12.4716086605,75.6032118615,3.5615821909,15.1573983643,0,25.7822061517,1832752308,0,0,27.5046005814,12.7990612796,784850264,21.5046720012,33.4819323005,613640887,15.118857877,431420175,0,1,0
Lesotho,12.496955586,39.8778648197,0.7238359615,19.8097303355,0,24.1941630481,1978422423.78889,0,0,26.8409043199,12.0694698626,866606716.232119,20.6552817362,33.7083119125,666892801.55677,13.6585570077,440991000,0,2,0
Lesotho,5.3497802654,-3.8637855738,4.5597768113,2.7037900319,0,27.1148820182,2374900000,0,0,28.2016274371,13.758307304,1032800000,24.8047621648,38.2500315803,908400000,11.6460051335,426500000,0,3,0
Lesotho,5.2559601023,2.0435963998,1.6923742064,1.2624778178,0,28.9613250044,2827200000,0,0,31.2919701126,16.2615502133,1323400000,21.2144140736,31.7345783814,897200000,14.2745672941,603700000,0,4,0
Lesotho,7.2331226414,-5.3622424375,3.4661224814,1.654111424,0,28.5739007299,3057000000,0,0,30.9887606645,16.3082570922,1442000000,19.773064277,30.0981354269,920100000,14.8668686738,691800000,20.1,5,0
